record_id,company_name,car_name,powertrain_type,horsepower_hp,price_usd,top_speed_kmh
959471f1-9405-4a12-abc4-61bc1dd900f9,Honda,Civic,ICE,158,27500.0,200
75997bd0-c360-47a7-9b98-021a322528ce,Tesla,Model 3,EV,283,42000.0,225
25ea2073-4079-4726-8911-97ca9081f855,BMW,M3,ICE,473,75000.0,290
8f0c8119-21a2-4d19-8134-ff2532a529a7,Ford,Mustang GT,ICE,450,45000.0,250
558e6881-8376-4b05-bc23-5ee94902a22d,Toyota,Prius,Hybrid,121,28000.0,180
adfff6be-a498-4b18-8575-f21b638e7126,Porsche,911 Turbo,ICE,572,180000.0,320
c762699f-667a-467c-8397-a4338d285275,Nissan,Leaf,EV,147,29000.0,157
6d8f0c47-bdac-4a5d-9615-0fb61447351f,Hyundai,Ioniq 5,EV,320,44000.0,185
33bdfb51-ebd1-4011-9630-bbce5e2af7a9,Chevrolet,Corvette,ICE,495,65000.0,312
ef0c32b1-5e97-4802-b50e-008eb2fab943,Toyota,Corolla,ICE,140,25000.0,180
1afbcf5b-9f6e-4371-b88a-cb939ee25d22,Honda,Civic,ICE,158,27500.0,200
f325a8db-3b32-4874-b49d-53395a19cbe1,Tesla,Model 3,EV,283,42000.0,225
97544c37-e411-42d3-aba4-3d351ca1a536,BMW,M3,ICE,473,75000.0,290
acb99056-2cf7-4093-92c0-c14c19cfbc6a,Ford,Mustang GT,ICE,450,45000.0,250
160a233a-07ca-40ed-afd8-f208d4b96a94,Toyota,Prius,Hybrid,121,28000.0,180
47286565-d4a4-48ac-9a18-0c0143bf3ac3,Porsche,911 Turbo,ICE,572,180000.0,320
6e72e933-40b9-40d7-8f68-4bb8344ab5d0,Nissan,Leaf,EV,147,29000.0,157
92ccc3cc-e34c-4161-9bba-e20b6cea6d8a,Hyundai,Ioniq 5,EV,320,44000.0,185
de8763a8-6289-41e4-ba6a-e3580cedcd35,Chevrolet,Corvette,ICE,495,65000.0,312
9390a50d-078a-48c8-acf8-76c9888cf108,Toyota,Prius,Hybrid,121,28000.0,180
a5673c60-d549-4993-8eb4-a7d8fc16cd67,Porsche,911 Turbo,ICE,572,180000.0,320
4116916c-7c60-467a-bfbf-bb5da6dc15d6,Nissan,Leaf,EV,147,29000.0,157
f30f479e-e6ed-43d1-92be-f674d8351632,Hyundai,Ioniq 5,EV,320,44000.0,185
8ad0127d-c628-4d0e-b84d-ea5320abbf67,Chevrolet,Corvette,ICE,495,65000.0,312
0cae044f-5a2d-412e-a06b-66dca79d6733,Toyota,RAV4,Hybrid,203,30000.0,180
c5cd4c06-4039-4cf3-8fe0-2d2f3a24d5da,BMW,i4,EV,335,56000.0,190
486dbdd5-0b06-4f43-b594-20aa95659a11,Ford,F-150,ICE,400,,160
b2455156-9a33-4c05-b5e1-4ef13487447c,Kia,EV6,EV,320,48000.0,192
0d112eef-dcc2-486f-895d-00fe8ed286cf,Mazda,MX-5,ICE,181,29000.0,215
cc6fcb7b-c843-4f92-9531-755a7492ef9c,Toyota,Corolla,ICE,140,25000.0,180
f1ec5202-6a49-4249-a3e0-847094357e9c,Honda,Civic,ICE,158,27500.0,200
6a8ae005-0510-49c8-a876-027a77440fac,Tesla,Model 3,EV,283,42000.0,225
c2314857-01f8-4003-8372-a537cd39df58,BMW,M3,ICE,473,75000.0,290
5ce7ed77-f18e-48c9-903d-00d27e99aecd,Ford,Mustang GT,ICE,450,45000.0,250
b8df7dee-26a8-449d-8e40-97a761face58,Toyota,Prius,Hybrid,121,28000.0,180
30a1e8ff-9b3d-4c14-9395-e3edcd6db960,Porsche,911 Turbo,ICE,572,180000.0,320
7af67bec-abfa-459d-9378-1a221e551734,Nissan,Leaf,EV,147,29000.0,157
32f3f52c-8c34-477b-8476-c13de5800d8a,Hyundai,Ioniq 5,EV,320,44000.0,185
daa00a45-4e21-4e53-862b-ad18a2d97993,Chevrolet,Corvette,ICE,495,65000.0,312
da6ce9a0-46b1-407d-a8ce-e0e519429e1d,Toyota,Prius,Hybrid,121,28000.0,180
51dfec3b-6e49-44b6-bf02-0f1a807da68d,Porsche,911 Turbo,ICE,572,180000.0,320
778858b0-14e4-4d32-9edb-68038004d0d4,Nissan,Leaf,EV,147,29000.0,157
8e815abf-dea9-4d4f-ace0-8a49d4a8796d,Hyundai,Ioniq 5,EV,320,44000.0,185
a9a6222a-1748-414a-8138-24327a5c78c9,Chevrolet,Corvette,ICE,495,65000.0,312
4b4ba64a-815c-4525-b225-19d243c81722,Toyota,RAV4,Hybrid,203,30000.0,180
59857d3f-2c48-407e-8ffd-aecb8fa26133,BMW,i4,EV,335,56000.0,190
ac8e9db5-1dd8-4d3a-b089-dc4b9561e02a,Ford,F-150,ICE,400,,160
2410c040-4675-48cb-a3e8-290c8bf08a77,Kia,EV6,EV,320,48000.0,192
bc160b72-9d7b-414c-b9f8-b217400f61e1,Mazda,MX-5,ICE,181,29000.0,215
1f7230fe-ccf9-4632-8175-abf4ad489360,Toyota,Corolla,ICE,140,25000.0,180
c894a5f1-b6cb-487d-98d0-d6735178d548,Honda,Civic,ICE,158,27500.0,200
85db9b58-6ed9-4250-a9ec-da87d4b05183,Tesla,Model 3,EV,283,42000.0,225
4c7b4b36-4ba5-407a-a6a6-969b0f6e9f3b,BMW,M3,ICE,473,75000.0,290
29f9c0af-c89f-4d37-982c-a6770233e4c3,Ford,Mustang GT,ICE,450,45000.0,250
bc1eb52c-4671-430a-9e85-313aa595fb35,Toyota,Prius,Hybrid,121,28000.0,180
1178bf8e-a99c-4883-81e7-6c2b528ab752,Porsche,911 Turbo,ICE,572,180000.0,320
69b63b1d-df8c-4028-8561-26a81b720aee,Nissan,Leaf,EV,147,29000.0,157
ae4f9dc1-93bc-44e3-b155-f6ade252ea66,Hyundai,Ioniq 5,EV,320,44000.0,185
7e454c69-fbed-40ea-b5c0-6e795b85c4a5,Chevrolet,Corvette,ICE,495,65000.0,312
67da62ba-87b5-4878-b3b9-9ea971659bb6,Toyota,Prius,Hybrid,121,28000.0,180
66d5542a-736c-4e90-bd80-cded377f9f38,Porsche,911 Turbo,ICE,572,180000.0,320
ed2d00ca-9778-41c6-a4f0-f08360ccbe51,Nissan,Leaf,EV,147,29000.0,157
42c778ba-0c0a-4c97-a5b8-1d71b205b4d9,Hyundai,Ioniq 5,EV,320,44000.0,185
eee787aa-1b58-4d5a-accf-3d47e56d7eb1,Chevrolet,Corvette,ICE,495,65000.0,312
cc89f235-5c89-43f3-acf5-c367a0a26c0e,Toyota,Prius,Hybrid,121,28000.0,180
19ac240d-917b-422d-a269-4c17df981617,Porsche,911 Turbo,ICE,572,180000.0,320
46882172-6f84-4903-885f-8885846a6139,Nissan,Leaf,EV,147,29000.0,157
796359f9-7de9-46a1-8f88-3d45024239e8,Hyundai,Ioniq 5,EV,320,44000.0,185
8379ef82-4d6f-4f7a-951a-4374373cffd5,Chevrolet,Corvette,ICE,495,65000.0,312
1abd2284-0d84-4d91-8f3e-0efb337f57cb,Toyota,Corolla,ICE,140,25000.0,180
e5a131d8-5180-4b6c-9b1a-ed0dcbde129e,Honda,Civic,ICE,158,27500.0,200
1eeee41e-5bb7-4d92-b633-6a334c349e23,Tesla,Model 3,EV,283,42000.0,225
4721053c-47ef-4b55-ac99-ceef7094426f,BMW,M3,ICE,473,75000.0,290
0d329259-8513-4977-922b-c51d07ae55ea,Ford,Mustang GT,ICE,450,45000.0,250
bdba47c6-e438-43d8-8330-b9c3fbbf83ef,Toyota,Prius,Hybrid,121,28000.0,180
e194cd24-70a4-44ee-af69-48843bda4e42,Porsche,911 Turbo,ICE,572,180000.0,320
ecc89690-0ca6-4120-a907-464f50afed11,Nissan,Leaf,EV,147,29000.0,157
f136270b-dbe8-4d14-8bb2-b4a79be49aca,Hyundai,Ioniq 5,EV,320,44000.0,185
08339551-fabc-4915-bf08-2a2c7b53d3e0,Chevrolet,Corvette,ICE,495,65000.0,312
cdd08fb5-4fc1-4aa5-a27d-bd6937861491,Toyota,Corolla,ICE,140,25000.0,180
76a19cb3-31f1-4427-a160-810f85054326,Honda,Civic,ICE,158,27500.0,200
f8b78784-829f-4254-8195-cf6f273c0e7d,Tesla,Model 3,EV,283,42000.0,225
be0f1d0b-ed49-4e25-832a-0d7ed7fa5c4a,BMW,M3,ICE,473,75000.0,290
1e7030a8-adeb-4e1b-862c-bf1f81020836,Ford,Mustang GT,ICE,450,45000.0,250
e6d3463d-1129-4282-b1a5-88ce7466ea5f,Toyota,RAV4,Hybrid,203,30000.0,180
5ad7f8d6-ca60-462e-a4d8-603a88a51148,BMW,i4,EV,335,56000.0,190
6d7afa29-45f2-440c-a2b0-5e4f73b57102,Ford,F-150,ICE,400,,160
5d0899ca-78ca-46eb-896e-1ae6d62243ea,Kia,EV6,EV,320,48000.0,192
626ecbd8-3f6c-40a6-9151-3c692410dfec,Mazda,MX-5,ICE,181,29000.0,215
a86d4ef2-123e-4efc-abb4-7b5705e86036,Toyota,Corolla,ICE,140,25000.0,180
3131a293-c8fa-444c-b073-eb66fd76dd1e,Honda,Civic,ICE,158,27500.0,200
5132e416-50f0-4439-806c-32c6f659388f,Tesla,Model 3,EV,283,42000.0,225
d02326d9-5bdf-4682-8627-89665ee2a9af,BMW,M3,ICE,473,75000.0,290
80fd6702-dadc-45bc-813a-84637d4f33f5,Ford,Mustang GT,ICE,450,45000.0,250
1a113b25-97d8-437c-a073-235b3fd9a7fa,Toyota,Prius,Hybrid,121,28000.0,180
9b16a837-626c-4a28-aa0e-f2cc6512b5cd,Porsche,911 Turbo,ICE,572,180000.0,320
e40590e2-fbbc-4b9d-a3c5-39477ca68f91,Nissan,Leaf,EV,147,29000.0,157
4c422fc9-6f22-40fc-a6be-0846f06285c3,Hyundai,Ioniq 5,EV,320,44000.0,185
dae039e6-526f-41dd-80f6-f983e4e0ea05,Chevrolet,Corvette,ICE,495,65000.0,312
54825959-4ccb-4581-b5ea-9a3904904b05,Toyota,Corolla,ICE,140,25000.0,180
9625e0b6-32c1-43ae-ba27-e6745bcec1b2,Honda,Civic,ICE,158,27500.0,200
0bfb350b-b0fe-403f-a56e-572c8d92a41b,Tesla,Model 3,EV,283,42000.0,225
2cd62a55-4a05-45ae-9687-2901ec382b34,BMW,M3,ICE,473,75000.0,290
eff7403c-8c86-4eca-adf1-d07992c9522b,Ford,Mustang GT,ICE,450,45000.0,250
b55d58f0-b614-4f79-a1c5-49c053b482d9,Toyota,Prius,Hybrid,121,28000.0,180
a15fc8c1-a63c-4451-a5f0-dce4a09a65d4,Porsche,911 Turbo,ICE,572,180000.0,320
660fbab3-15fd-4463-97ba-2be1f3facb91,Nissan,Leaf,EV,147,29000.0,157
3474de59-d46a-421e-9e1f-4d855ec8b260,Hyundai,Ioniq 5,EV,320,44000.0,185
33be5d70-5c33-4035-9ab1-b36d46dde6e6,Chevrolet,Corvette,ICE,495,65000.0,312
41c3661c-46d1-4f6d-a700-52fdd2176888,Toyota,Prius,Hybrid,121,28000.0,180
0a0d6242-872f-42f5-bcc5-14b976e499b1,Porsche,911 Turbo,ICE,572,180000.0,320
596af36c-28a0-4936-b4d5-1ab643526893,Nissan,Leaf,EV,147,29000.0,157
72257d51-e22d-4b64-83e3-52b056069f33,Hyundai,Ioniq 5,EV,320,44000.0,185
dd1cad8b-c86e-49a4-b51c-ce66c960550b,Chevrolet,Corvette,ICE,495,65000.0,312
dc364e78-5a62-48fe-9f1c-af89cd453b6e,Toyota,RAV4,Hybrid,203,30000.0,180
99027c3d-d0cf-4d80-bee8-b206edc3489c,BMW,i4,EV,335,56000.0,190
a4da21a1-af54-44af-a27a-5f34983da9cb,Ford,F-150,ICE,400,,160
ac6271b6-815e-46bd-a822-2126bba732a9,Kia,EV6,EV,320,48000.0,192
b88fcee9-a942-432d-b293-780a507efab1,Mazda,MX-5,ICE,181,29000.0,215
a6b7d151-2fa9-469c-97ec-1de8dc1fb8e9,Toyota,Corolla,ICE,140,25000.0,180
3ac4e516-374d-408c-92d9-826e34a4d6b9,Honda,Civic,ICE,158,27500.0,200
fd2a5781-44de-45d6-b31e-18a4c208c144,Tesla,Model 3,EV,283,42000.0,225
8ec5a447-238c-4d2f-a9b5-9b3a98ef64ce,BMW,M3,ICE,473,75000.0,290
10b5bc7a-26f4-47bf-8064-0e5edce6856c,Ford,Mustang GT,ICE,450,45000.0,250
cd399932-beb9-412a-8675-c741fd6b4a01,Toyota,Corolla,ICE,140,25000.0,180
9fde3d57-5994-49a7-8628-cdf32aa9933b,Honda,Civic,ICE,158,27500.0,200
1f4ab98b-a986-4ea9-aacd-969ad8c11480,Tesla,Model 3,EV,283,42000.0,225
0587b2a8-76c8-470d-8815-6a89c2a994c1,BMW,M3,ICE,473,75000.0,290
c4172d95-206d-4562-bdbe-47abf4507932,Ford,Mustang GT,ICE,450,45000.0,250
9a8df0f6-784a-4b9a-8078-6869caceb3d8,Toyota,RAV4,Hybrid,203,30000.0,180
f73c59dc-7c71-477e-8439-b76eb01ab067,BMW,i4,EV,335,56000.0,190
819dde3b-7029-4d5f-a67c-b876387c9843,Ford,F-150,ICE,400,,160
f2fd8342-1218-4269-ac95-602bf4bc133f,Kia,EV6,EV,320,48000.0,192
5cb45927-3052-46c5-b0e3-ea620dee7675,Mazda,MX-5,ICE,181,29000.0,215
17301aa5-9eff-4d39-a20f-fb67b0c77d67,Toyota,Prius,Hybrid,121,28000.0,180
9c62ec7b-57f8-4943-8ea4-16a717297ead,Porsche,911 Turbo,ICE,572,180000.0,320
d9fcb64a-78e8-4d1f-a53a-a9d8e0a7c45a,Nissan,Leaf,EV,147,29000.0,157
d88c7ead-d97c-46d7-8547-d3c6748ec1a0,Hyundai,Ioniq 5,EV,320,44000.0,185
4a8e16d9-02b8-4c6a-b1c8-bbcd81fce45a,Chevrolet,Corvette,ICE,495,65000.0,312
c622c2c1-e588-484d-a78b-80dc095a438a,Toyota,RAV4,Hybrid,203,30000.0,180
2aa0dd46-5670-4960-bc69-5b9b61f116fd,BMW,i4,EV,335,56000.0,190
311abe26-2ff4-4280-9c8f-943292660ec7,Ford,F-150,ICE,400,,160
2990dfda-995d-4f7a-b404-712fe1371e11,Kia,EV6,EV,320,48000.0,192
cdc126f7-8873-485f-b264-87a767795268,Mazda,MX-5,ICE,181,29000.0,215
20bd2cce-1188-4f36-8614-fe387820806e,Toyota,Corolla,ICE,140,25000.0,180
2ab534a7-00f3-4854-a5d6-f7fe8d2fc93c,Honda,Civic,ICE,158,27500.0,200
e68448c1-6312-443c-ad80-0d50753d5b60,Tesla,Model 3,EV,283,42000.0,225
204c9a58-b961-4b6f-a02a-deeaf5ad89f4,BMW,M3,ICE,473,75000.0,290
e2c59704-f265-47f7-84cf-e20f35ff5047,Ford,Mustang GT,ICE,450,45000.0,250
b1376297-f508-4158-96dc-dafa05fbe66d,Toyota,RAV4,Hybrid,203,30000.0,180
0d496753-9aa0-4545-bad3-5510ab93cd4c,BMW,i4,EV,335,56000.0,190
c59e7138-4b6f-4643-b18f-b9d92a1aa095,Ford,F-150,ICE,400,,160
5ea42d5c-e109-4de1-a33b-63d5f4fc5268,Kia,EV6,EV,320,48000.0,192
0c17ad3b-1e40-48f6-ae86-266f06b7c307,Mazda,MX-5,ICE,181,29000.0,215
bfbad18b-fc6d-4509-a821-aeeb5f57d96d,Toyota,Corolla,ICE,140,25000.0,180
26b61713-8fa2-4c79-8939-657dba69da85,Honda,Civic,ICE,158,27500.0,200
24ee2749-1ca9-4e3b-8bd9-f3b8d903636f,Tesla,Model 3,EV,283,42000.0,225
97da7087-487d-4807-87c9-7098d7e22bda,BMW,M3,ICE,473,75000.0,290
0a2cd28b-b4f2-4b3f-8b34-ab5e6ee13a53,Ford,Mustang GT,ICE,450,45000.0,250
1aef1b9b-5b4e-4ebb-94d0-1824257f2d94,Toyota,RAV4,Hybrid,203,30000.0,180
3576305b-deb6-49ce-8478-4ba1c112ffd6,BMW,i4,EV,335,56000.0,190
8140b74e-256d-4c09-930e-d6a42ca032e9,Ford,F-150,ICE,400,,160
12b509ff-c0d2-4ddb-bd6c-dc2aa7768a18,Kia,EV6,EV,320,48000.0,192
b5143097-85ab-430a-bb6f-6d914cf088d3,Mazda,MX-5,ICE,181,29000.0,215
39ab32fc-9cb4-4724-8254-de9cde713e64,Toyota,RAV4,Hybrid,203,30000.0,180
f1c1766f-ac4f-459a-9c32-552492921ff0,BMW,i4,EV,335,56000.0,190
c897c907-9553-4619-91b6-310129956630,Ford,F-150,ICE,400,,160
c0fa29d0-3dd4-4f1d-9dbe-14b145f4b7a7,Kia,EV6,EV,320,48000.0,192
259fba87-318f-488b-a610-1fe0ca8385bd,Mazda,MX-5,ICE,181,29000.0,215
fa989ca1-b714-458d-bcc1-2f85d141581b,Toyota,Corolla,ICE,140,25000.0,180
24c01f54-c82c-4eef-a6f4-bfb4af022bc7,Honda,Civic,ICE,158,27500.0,200
cc44b0bd-e430-44c9-a188-b2c35ca371ce,Tesla,Model 3,EV,283,42000.0,225
240f6c18-6299-4f19-966a-50f7a4887e31,BMW,M3,ICE,473,75000.0,290
60bbb5b8-c971-4205-9705-3aef461203a4,Ford,Mustang GT,ICE,450,45000.0,250
07691a52-523b-47d7-9101-8296d292f4b1,Toyota,RAV4,Hybrid,203,30000.0,180
d7d05954-6f5a-4e37-a5cb-609b05281331,BMW,i4,EV,335,56000.0,190
97449750-9ef2-4c17-a591-9cf92daf6dbc,Ford,F-150,ICE,400,,160
bde37f16-69be-4e42-ae40-b45786ce3898,Kia,EV6,EV,320,48000.0,192
614c7f4f-4d0c-4a9e-af1a-9d9eac78bcc2,Mazda,MX-5,ICE,181,29000.0,215
9e3ea1ed-5680-4546-9654-23a98846e535,Toyota,Corolla,ICE,140,25000.0,180
4380f7a4-8b38-4b53-a4ab-27ab7d825686,Honda,Civic,ICE,158,27500.0,200
d834ce12-af19-440f-b579-5e8f8f5c7994,Tesla,Model 3,EV,283,42000.0,225
eded69f1-221f-41f7-a3d8-eade71398bf9,BMW,M3,ICE,473,75000.0,290
6966e21f-adc9-428b-938c-03de7d655829,Ford,Mustang GT,ICE,450,45000.0,250
fe7ec7cd-858e-43bc-b815-cad5b2456f0e,Toyota,RAV4,Hybrid,203,30000.0,180
7f61a165-7ab2-4257-8267-a44cdeca880e,BMW,i4,EV,335,56000.0,190
3c6e2697-62c4-4284-86b0-c796fdf7ae58,Ford,F-150,ICE,400,,160
6f7ef865-1c57-4e37-8e6b-f92015bcc9ec,Kia,EV6,EV,320,48000.0,192
f3847c75-6c4e-420e-af11-f35a865d26f6,Mazda,MX-5,ICE,181,29000.0,215
9893c863-6bca-49b2-b63e-39ca1d19712f,Toyota,RAV4,Hybrid,203,30000.0,180
78d24ecc-26e8-4adc-af2b-a102541d1e03,BMW,i4,EV,335,56000.0,190
ce78f5a6-bf90-4921-b2d0-a21e1125ba9c,Ford,F-150,ICE,400,,160
40eb7db1-3fc9-4df0-b629-7327dca0d682,Kia,EV6,EV,320,48000.0,192
aa54e992-c68e-4f20-9c4a-573076e1dde1,Mazda,MX-5,ICE,181,29000.0,215
1ebfe916-a76c-463e-bc79-72a637b9e6f1,Toyota,RAV4,Hybrid,203,30000.0,180
9997a8c7-ab03-4604-842e-e8bc80f0d8ef,BMW,i4,EV,335,56000.0,190
bf6c225c-0963-4997-b7e1-9d9399ab8623,Ford,F-150,ICE,400,,160
554cbba9-9f5a-4b6b-a0c2-0f168731ec31,Kia,EV6,EV,320,48000.0,192
248bc427-6f93-454c-998a-6585928adc5c,Mazda,MX-5,ICE,181,29000.0,215
